Date,KOR,CHN,JPY,USA,KOR_Seasonal_Adjusted_Trend,CHN_Seasonal_Adjusted_Trend,JPY_Seasonal_Adjusted_Trend,USA_Seasonal_Adjusted_Trend
2021-07-16,0.8200000000000000,0.6950000000000000,0.0833333333333333,0.002,0.21540277781527800,0.3318055555597220,0.13666666670416700,0.07000000000833330
2021-07-17,0.414,0.1166666666666670,0.0033333333333333,0.152,0.1954027778236110,0.2872222222222220,0.10875000004166700,0.058583333341666700
2021-07-18,0.69,0.27,0.0033333333333333,0.006,0.19033333338750000,0.19472222222222200,0.10034722226805600,0.04408333334166670
2021-07-19,0.22,0.3566666666666670,1E-10,0.01,0.19005555561388900,0.14375000000416700,0.09034722227638890,0.04100000000833330
2021-07-20,0.1366666666666670,0.01,1E-10,0.012,0.20047222227638900,0.13875000001250000,0.08680555561388890,0.051500000004166700
2021-07-21,1E-10,0.0433333333333333,1E-10,0.01,0.2108888889388890,0.14048611112777800,0.05673611116944440,0.058333333337500000
2021-07-22,1E-10,0.04,1E-10,0.004,0.17672222227638900,0.11423611112777800,0.034305555613888900,0.05925000000833330
2021-07-23,1E-10,0.105,0.0066666666666666,0.002,0.12530555561805600,0.09513888890555550,0.042305555613888900,0.059250000008333300
2021-07-24,1E-10,0.02,1E-10,0.216,0.07930555562638890,0.1091666666833330,0.055861111169444400,0.057583333341666700
2021-07-25,1E-10,1E-10,1E-10,0.098,0.11034722229722200,0.09958333335000000,0.07766666672083330,0.057833333341666700
2021-07-26,0.25,1E-10,1E-10,0.18,0.16519444451944400,0.08652777779444440,0.0892638889347222,0.07708333334166670
2021-07-27,1E-10,0.0533333333333333,0.2233333333333330,1E-10,0.18712500007083300,0.08631944446111110,0.0980833333708333,0.10458333334166700
2021-07-28,1E-10,0.0166666666666666,0.2666666666666670,0.04,0.2268125000625,0.08500000001666660,0.12634722225138900,0.11300000001250000
2021-07-29,1E-10,0.3366666666666670,0.012,0.1140000000000000,0.24025000005416700,0.08187500001666660,0.15711111113611100,0.11275000002083300
2021-07-30,1E-10,0.3866666666666670,0.32,0.004,0.24087500005000000,0.09326388890555550,0.16752777779861100,0.10366666669583300
2021-07-31,1.655,0.01,0.2066666666666670,0.018,0.24212500004583300,0.1097222222347220,0.16961111112777800,0.0926666667
2021-08-01,0.018,0.0433333333333333,0.0716666666666666,0.466,0.240458333375,0.12347222222638900,0.16961111112777800,0.08316666670416670
2021-08-02,0.645,0.005,0.1400000000000000,0.216,0.3021250000375,0.16937500000000000,0.1805138889055560,0.0777500000375
2021-08-03,0.3075,0.0466666666666666,0.5383333333333330,1E-10,0.42820833336250000,0.2845833333333330,0.20947222223888900,0.0794166667
2021-08-04,0.015,0.0233333333333333,0.2066666666666670,1E-10,0.4908194444652780,0.3851388888888890,0.2522361111277780,0.09016666670000000
2021-08-05,1E-10,0.375,0.0499999999999999,1E-10,0.5141527777902780,0.4030555555555560,0.2690277777944440,0.10375000003333300
2021-08-06,0.03,0.04,1E-10,0.05,0.46825000000833300,0.4013888888930560,0.2818750000166670,0.10550000003333300
2021-08-07,0.18,0.29,1E-10,1E-10,0.42281250000833300,0.44625000000833300,0.34270833335,0.08541666670416670
2021-08-08,1.5500000000000000,0.865,0.485,0.05,0.4672083333416670,0.49326388889722200,0.5099305555722220,0.060583333375
2021-08-09,1.4760000000000000,1.97,0.7000000000000000,0.03,0.4931875000083330,0.5149305555638890,0.7100694444611110,0.055416666704166700
2021-08-10,0.0266666666666666,0.7966666666666670,0.6050000000000000,0.382,0.498916666675,0.5382638888972220,0.7850694444611110,0.0556666667
2021-08-11,0.5333333333333330,0.3566666666666670,0.13,0.062,0.5433958333375,0.5260416666791670,0.7979166666833330,0.0563333333625
2021-08-12,0.02,1E-10,0.7050000000000000,0.002,0.6524166666666670,0.5087500000208330,0.8788194444569440,0.05541666669166670
2021-08-13,0.5625,1.13,1.0333333333333300,1E-10,0.7262638888888890,0.5239583333583330,0.9613888888930550,0.0571666666875
2021-08-14,1.166,0.0466666666666666,3.1916666666666700,0.086,0.6727569444444440,0.5047916666958330,0.9710416666666670,0.05841666668750000
2021-08-15,0.41,0.525,2.29,0.006,0.5685486111111110,0.3866666667041670,0.9493055555555550,0.09283333335833330
2021-08-16,0.0499999999999999,0.105,0.255,1E-10,0.6029166666666670,0.2713888889347220,0.9229861111111110,0.13566666669166700
2021-08-17,1.0325,1E-10,0.31,0.016,0.6661904761904760,0.24041666671666700,0.9190277777777780,0.14833333335833300
2021-08-18,1.614,1E-10,1.6816666666666700,0.012,0.7213161375661380,0.29666666671250000,0.8953472222222220,0.158250000025
2021-08-19,0.3683333333333330,0.695,0.3,0.08,0.7807547949735450,0.3055555555972220,0.839097222222222,0.1649166666875
2021-08-20,0.0775,1E-10,0.4166666666666670,1E-10,0.7317027116402120,0.25916666670833300,0.6795138888888890,0.1644166666875
2021-08-21,0.4475,1E-10,0.2466666666666670,0.906,0.6757582671957670,0.2384027778194440,0.45361111111527800,0.16616666669166700
2021-08-22,1.88,1E-10,0.4266666666666670,0.534,0.6645429894179890,0.21923611115277800,0.3477083333416670,0.171500000025
2021-08-23,0.1985714285714290,0.41,0.2133333333333330,0.214,0.6350489417989420,0.21958333337500000,0.3243055555680560,0.17166666669166700
2021-08-24,1.6777777777777800,1.2966666666666700,0.0533333333333333,0.088,0.5329923941840610,0.2205555555930560,0.24159722223888900,0.1713333333625
2021-08-25,0.33125,0.0466666666666666,0.3350000000000000,0.074,0.4508118386326720,0.24256944447777800,0.15944444446111100,0.16750000003750000
2021-08-26,0.22,0.0166666666666666,0.06,1E-10,0.5310896164104500,0.26625000002916700,0.1346527777944440,0.22358333337083300
2021-08-27,0.0133333333333333,0.0566666666666666,1E-10,0.134,0.6156382275215610,0.27243055557638900,0.12819444446111100,0.24608333336666700
2021-08-28,0.1775,0.1133333333333330,0.0033333333333333,1E-10,0.538936838632672,0.27597222223888900,0.15361111112777800,0.18733333336666700
2021-08-29,0.1971428571428570,1E-10,1E-10,0.02,0.46462136244636200,0.2612500000166670,0.2159027777944440,0.15691666670000000
2021-08-30,1E-10,0.0233333333333333,0.0066666666666666,1E-10,0.3910234788526460,0.20833333335000000,0.28458333335000000,0.14483333336666700
2021-08-31,0.01,1.2,0.0033333333333333,1E-10,0.31679315477857100,0.1765277777944440,0.2971527777944440,0.1382500000375
2021-09-01,2.3625000000000000,0.0633333333333333,0.1183333333333330,1.426,0.3230720899637570,0.1822222222430560,0.2843750000166670,0.13550000003750000
2021-09-02,0.1916666666666670,0.085,0.3900000000000000,0.02,0.3567642195933860,0.1793055555805560,0.29184027779027800,0.13058333336666700
2021-09-03,0.295,1E-10,0.8933333333333330,0.01,0.367875330708664,0.18027777780277800,0.31916666667500000,0.12750000002916700
2021-09-04,1E-10,0.0566666666666666,1.2416666666666700,0.008,0.3614318783318780,0.18347222224722200,0.34145833333750000,0.12891666669166700
2021-09-05,0.11,0.38,0.6733333333333330,0.004,0.36238425928425900,0.1825000000291670,0.34805555555555500,0.12816666669166700
2021-09-06,0.1175,0.2,0.0166666666666666,1E-10,0.36196759262175900,0.13416666670000000,0.35256944444861100,0.12816666669166700
2021-09-07,0.5844444444444450,1E-10,0.0716666666666666,0.008,0.3022800926259260,0.09027777781111110,0.35215277778611100,0.070750000025
2021-09-08,0.4575,0.0033333333333333,0.1675,0.008,0.3064814815148150,0.09020833337083330,0.33954166667500000,0.012500000029166700
2021-09-09,1E-10,0.1900000000000000,0.4916666666666670,0.052,0.372453703737037,0.08666666670833330,0.30227777778611100,0.0112500000375
2021-09-10,0.2200000000000000,1E-10,0.0466666666666666,0.002,0.4170370370662040,0.10625000004166700,0.2256111111236110,0.010500000045833300
2021-09-11,1E-10,1E-10,0.1183333333333330,1E-10,0.5332870370620370,0.11013888893055600,0.14581944446527800,0.011416666716666700
2021-09-12,1E-10,0.0633333333333333,1E-10,1E-10,0.6033912037287040,0.08611111115694440,0.18231944446944400,0.012666666716666700
2021-09-13,0.94,0.1466666666666670,0.1116666666666670,0.048,0.5749768518810180,0.14486111115694400,0.2623611111361110,0.012333333387500000
2021-09-14,1.715,1E-10,0.094,1E-10,0.5315625000375000,0.22375000004166700,0.2712847222472220,0.011833333391666700
2021-09-15,0.355,1E-10,0.295,1E-10,0.5647916667041670,0.22763888893472200,0.24423611114027800,0.012583333391666700
2021-09-16,1.0100000000000000,0.5266666666666670,1E-10,1E-10,0.6478125000333330,0.21986111115694400,0.22520833336666700,0.015416666725
2021-09-17,1.89,0.0033333333333333,1E-10,0.034,0.6804166666958330,0.23166666670416700,0.2276388889222220,0.028750000054166700
2021-09-18,0.02,1E-10,1.566,1E-10,0.6831250000208330,0.24791666670000000,0.22986111114027800,0.04683333337916670
2021-09-19,1E-10,1.61,0.4433333333333330,1E-10,0.6510416666833330,0.2465277778111110,0.22701388891388900,0.051583333375
2021-09-20,1E-10,0.2866666666666670,0.01,0.004,0.5466666666875,0.2441666666958330,0.22761111113611100,0.049666666708333300
2021-09-21,1.255,1E-10,1E-10,0.074,0.46041666669583300,0.24805555557638900,0.2249444444694440,0.049666666708333300
2021-09-22,0.9575,0.0033333333333333,0.0816666666666666,0.048,0.4039583333666670,0.23277777779444400,0.2175833333583330,0.05191666670416670
2021-09-23,0.045,0.28,0.1416666666666670,0.274,0.29270833336666700,0.21708333335416700,0.2175833333583330,0.05333333336666670
2021-09-24,0.02,0.1733333333333330,0.03,0.16,0.24629166670000000,0.21694444446944400,0.15726388891388900,0.055666666695833300
2021-09-25,0.15,0.0033333333333333,0.0133333333333333,0.002,0.26945833336666700,0.15013888891388900,0.09097222224722220,0.06150000002083330
2021-09-26,1E-10,0.0866666666666666,0.2066666666666670,1E-10,0.2784166666958330,0.07138888891805550,0.12187500002500000,0.06433333335000000
2021-09-27,1E-10,0.0066666666666666,0.1183333333333330,1E-10,0.23508333336250000,0.06194444447361110,0.16270833335416700,0.06150000001666670
2021-09-28,0.01,0.1533333333333330,1E-10,0.054,0.14289583337083300,0.07125000002500000,0.1632638889097220,0.058583333350000000
2021-09-29,0.2200000000000000,1E-10,1E-10,0.014,0.113833333375,0.07361111113611110,0.154125000025,0.04741666668333330
2021-09-30,0.5760000000000000,1E-10,0.1183333333333330,0.076,0.15191666670833300,0.06805555558055550,0.1494305555805560,0.02950000002083330
2021-10-01,1E-10,0.0066666666666666,0.3,0.064,0.179083333375,0.0669444444694444,0.1499166666958330,0.026416666691666700
2021-10-02,0.215,1E-10,0.895,0.008,0.18370238098988100,0.08805555558055550,0.1407500000375,0.030333333354166700
2021-10-03,1E-10,0.06,0.0949999999999999,0.002,0.20418601193392900,0.1286111111361110,0.12845833337500000,0.030833333345833300
2021-10-04,1E-10,0.1666666666666670,1E-10,0.05,0.21955059526726200,0.1481944444694440,0.12594444448194400,0.03383333334166670
2021-10-05,0.305,0.1733333333333330,0.004,0.004,0.23231101193809500,0.1483333333583330,0.13093055558472200,0.05041666667500000
2021-10-06,0.674,0.1466666666666670,0.055,1E-10,0.23029761908095200,0.1483333333583330,0.1329444444694440,0.06158333334166670
2021-10-07,0.148,0.0033333333333333,1E-10,0.088,0.21746825399742100,0.15236111113611100,0.13155555558055600,0.07100000000833330
2021-10-08,0.1128571428571430,0.5933333333333330,1E-10,0.008,0.2108710317751980,0.15791666668750000,0.09718055558055560,0.08333333334166670
2021-10-09,0.37875,0.4733333333333330,0.03,0.004,0.2213918651085320,0.16555555557222200,0.059125000025000000,0.08375000000833330
2021-10-10,1E-10,0.1566666666666670,0.028,0.122,0.25616865081448400,0.16708333335000000,0.058194444465277800,0.08383333334166670
2021-10-11,0.53625,1E-10,0.0916666666666666,0.344,0.2762579365246030,0.15631944446111100,0.07362500001666670,0.08366666667916670
2021-10-12,0.2114285714285710,1E-10,0.075,0.014,0.25296626986210300,0.14416666668333300,0.08755555557222220,0.08383333334583330
2021-10-13,0.0566666666666666,0.1033333333333330,0.31,0.352,0.22975793653293600,0.13944444446111100,0.08888888890138890,0.08050000001250000
2021-10-14,1E-10,0.0366666666666666,0.06,0.016,0.23076388891388900,0.12402777779444400,0.09661111111527780,0.07650000002083330
2021-10-15,0.4675,0.2066666666666670,0.0166666666666666,0.004,0.21111359129900800,0.08930555557222220,0.11313888888888900,0.07600000002916670
2021-10-16,0.3671428571428570,0.0566666666666666,0.056,0.05,0.2394990079656750,0.06500000001666660,0.12801388888888900,0.0707500000375
2021-10-17,0.42,0.025,0.3183333333333330,1E-10,0.2613219246323410,0.05875000001666660,0.1394861111111110,0.05183333337500000
2021-10-18,1E-10,0.0033333333333333,0.075,0.008,0.2301686508311510,0.05875000001666660,0.14281944444444400,0.05641666670833330
2021-10-19,0.265,0.0333333333333333,0.012,1E-10,0.2189980159188490,0.05444444446527770,0.12983333333333300,0.07208333337500000
2021-10-20,0.02,0.1933333333333330,0.1733333333333330,1E-10,0.21663690481190500,0.048611111140277700,0.1509444444444440,0.09641666670833330
2021-10-21,1E-10,0.04,0.2533333333333330,1E-10,0.20465773814523800,0.0384722222597222,0.1835833333333330,0.13133333337500000
2021-10-22,1.06,0.0066666666666666,0.1616666666666670,1E-10,0.17738095243511900,0.027500000045833300,0.18305555555555600,0.1394166667083330
2021-10-23,1E-10,1E-10,0.2333333333333330,0.012,0.14458333339583300,0.024097222276388900,0.17537500000000000,0.14883333337083300
2021-10-24,1E-10,1E-10,0.0133333333333333,0.4560000000000000,0.1270833334,0.02819444450277780,0.16620833333750000,0.1626666667
2021-10-25,1E-10,1E-10,0.06,0.286,0.1160416667375,0.03208333339166670,0.1630000000083330,0.1676666666958330
2021-10-26,1E-10,1E-10,0.8166666666666670,0.6660000000000000,0.10541666674166700,0.022777777840277800,0.1563888888972220,0.16800000002500000
2021-10-27,0.18,1E-10,0.0433333333333333,0.192,0.10791666673750000,0.013263888955555500,0.1400000000083330,0.17175000002083300
2021-10-28,1E-10,1E-10,0.0166666666666666,0.056,0.06583333340416670,0.0115277778486111,0.1270833333416670,0.18058333334583300
2021-10-29,1E-10,1E-10,0.1733333333333330,0.2200000000000000,0.024375000070833300,0.011250000075000000,0.1143055555680560,0.18516666667916700
2021-10-30,1E-10,0.1266666666666670,1E-10,0.12,0.02895833339583330,0.013194444515277800,0.10402777779861100,0.16566666668750000
2021-10-31,1E-10,0.0033333333333333,0.01,0.008,0.03083333339166670,0.026527777840277800,0.10125000002500000,0.13475000002916700
2021-11-01,0.03,1E-10,0.0166666666666666,1E-10,0.03083333339166670,0.052361111165277800,0.06513888891388890,0.09508333337083330
2021-11-02,0.05,0.005,0.0166666666666666,0.09,0.048385416725,0.06722222226805550,0.030138888913888900,0.05933333337916670
2021-11-03,1E-10,1E-10,0.0883333333333333,0.122,0.0840208333875,0.06763888893055550,0.052013888913888900,0.04900000005416670
2021-11-04,0.065,1E-10,1E-10,1E-10,0.1084136905220240,0.06763888893055550,0.12104166669166700,0.038166666725
2021-11-05,0.045,0.0466666666666666,1E-10,1E-10,0.1175704365454370,0.06236111115694440,0.1781944444652780,0.028833333391666700
2021-11-06,1E-10,0.2733333333333330,0.0066666666666666,1E-10,0.12187599209265900,0.0569444444986111,0.1950000000166670,0.03208333339166670
2021-11-07,1E-10,0.3466666666666670,0.0033333333333333,1E-10,0.12250099208849200,0.05680555561388890,0.2009722222388890,0.03891666672083330
2021-11-08,0.6012500000000000,0.01,0.0166666666666666,1E-10,0.11958432542599200,0.056597222284722200,0.20055555557638900,0.038250000050000000
2021-11-09,0.434,1E-10,0.5683333333333330,1E-10,0.11750099209682500,0.05638888895555560,0.19618055558472200,0.029750000054166700
2021-11-10,0.1514285714285710,1E-10,1.278333333333330,0.016,0.11479265876765900,0.056388888955555600,0.19305555558472200,0.024666666725
2021-11-11,0.0683333333333333,1E-10,0.2666666666666670,0.1,0.11020932544265900,0.05444444451527780,0.19361111113611100,0.0260833333875
2021-11-12,0.035,1E-10,0.1466666666666670,0.106,0.10958432544265900,0.041111111190277800,0.19333333336250000,0.02825000004583330
2021-11-13,0.01,1E-10,0.0233333333333333,0.066,0.11083432543849200,0.015277777865277800,0.19291666670416700,0.02908333337083330
2021-11-14,1E-10,1E-10,1E-10,0.008,0.08578224210932540,0.00041666676250000000,0.19416666670833300,0.029250000029166700
2021-11-15,1E-10,1E-10,1E-10,1E-10,0.04264682545099210,0.0005555556513888880,0.17187500004583300,0.02950000002083330
2021-11-16,1E-10,1E-10,0.0133333333333333,1E-10,0.024265873074206300,0.0020833334208333300,0.11468055560555600,0.02933333335
2021-11-17,1E-10,1E-10,1E-10,0.034,0.02230158735992060,0.003055555638888880,0.09262500005000000,0.024833333354166700
2021-11-18,0.03,1E-10,1E-10,0.018,0.019176587364087300,0.003055555638888880,0.09880555560555550,0.016916666691666700
2021-11-19,1E-10,1E-10,1E-10,0.002,0.017301587372420600,0.003055555638888880,0.09338888893888890,0.010583333358333300
2021-11-20,1E-10,1E-10,0.0499999999999999,0.002,0.016884920709920600,0.003055555638888880,0.09450000004583330,0.008666666691666670
2021-11-21,1E-10,0.0133333333333333,1E-10,0.004,0.016884920709920600,0.003055555638888880,0.10054166670416700,0.011500000020833300
2021-11-22,0.1442857142857140,0.0233333333333333,0.474,0.008,0.016884920709920600,0.0030555556388888800,0.10748611114444400,0.013666666683333300
2021-11-23,0.0283333333333333,1E-10,0.5416666666666670,1E-10,0.016884920709920600,0.0033333334124999900,0.1096388889222220,0.012250000020833300
2021-11-24,1E-10,1E-10,0.02,0.016,0.03777777785277780,0.0036111111861111000,0.1096388889222220,0.010083333362500000
2021-11-25,1E-10,1E-10,0.02,0.004,0.07069444451527780,0.0036111111861111000,0.16290277780694400,0.0092500000375
2021-11-26,1E-10,1E-10,0.03,0.024,0.08305158736408730,0.0036111111861111000,0.2164444444694440,0.009416666708333330
2021-11-27,1E-10,1E-10,0.1150000000000000,0.052,0.08446825402242060,0.0030555556347222100,0.21825000002083300,0.009500000045833330
2021-11-28,1E-10,1E-10,0.065,1E-10,0.07995634925634920,0.001527777865277770,0.20252777779444400,0.009250000050000000
2021-11-29,1E-10,0.0066666666666666,1E-10,1E-10,0.07318055560972220,0.0005555556472222170,0.16270833335416700,0.010583333379166700
2021-11-30,0.5314285714285710,1E-10,1E-10,1E-10,0.07200000005833330,0.0005555556472222170,0.13930555558472200,0.014833333375000000
2021-12-01,0.2885714285714290,1E-10,1.278333333333330,1E-10,0.07200000005833330,0.0005555556472222170,0.14368055558888900,0.017583333375000000
2021-12-02,0.008,1E-10,0.0566666666666666,0.008,0.07200000005833330,0.0018055556430555500,0.17548611114444400,0.016833333375000000
2021-12-03,0.026,1E-10,0.0366666666666666,1E-10,0.07200000005833330,0.003055555638888880,0.20152777781111100,0.015000000041666700
2021-12-04,0.01,1E-10,0.06,0.006,0.07262500005416670,0.003055555638888880,0.19840277781111100,0.02075000003750000
2021-12-05,1E-10,1E-10,1E-10,0.034,0.07422222226805550,0.005000000083333330,0.19583333336666700,0.029083333362500000
2021-12-06,1E-10,1E-10,1E-10,0.0839999999999999,0.053051587347420600,0.007500000079166660,0.19583333336666700,0.030500000025000000
2021-12-07,1E-10,1E-10,0.145,0.002,0.0188849206890873,0.00805555563055555,0.14465277781111100,0.030833333354166700
2021-12-08,1E-10,0.03,0.6683333333333330,0.008,0.006527777840277770,0.00819444451527777,0.09127777781111110,0.049833333350000000
2021-12-09,1E-10,1E-10,0.1016666666666670,0.024,0.00913888895555555,0.010694444506944400,0.08755555559305550,0.06850000001666670
2021-12-10,0.015,1E-10,0.0033333333333333,0.166,0.01833333340000000,0.014166666720833300,0.0835277778236111,0.06858333335
2021-12-11,0.0233333333333333,0.0533333333333333,1E-10,0.034,0.03062500006250000,0.015555555601388900,0.09505555560138890,0.06725000002083330
2021-12-12,1E-10,0.0133333333333333,1E-10,1E-10,0.046666666720833300,0.015833333375000000,0.12429166670416700,0.06458333335833330
2021-12-13,1E-10,1E-10,0.0499999999999999,0.008,0.060937500045833300,0.015833333375000000,0.13429166670000000,0.06341666669166670
2021-12-14,1E-10,0.0033333333333333,0.004,0.456,0.06520833337500000,0.04236111115277780,0.1013750000333330,0.063500000025
2021-12-15,0.0966666666666666,0.0566666666666666,1E-10,1E-10,0.06520833337500000,0.08041666670416660,0.06984722225555550,0.06250000002916670
2021-12-16,0.16,0.0266666666666666,1E-10,0.008,0.08083333337500000,0.09194444447777780,0.06644444447777780,0.05558333336666670
2021-12-17,0.145,0.0066666666666666,0.3366666666666670,1E-10,0.09548611115694440,0.08986111114444440,0.07068055558472220,0.06208333336666670
2021-12-18,0.24,1E-10,0.365,0.054,0.12909722226805600,0.08722222225972220,0.07450000002500000,0.07725000002916670
2021-12-19,0.1025,1E-10,0.02,0.004,0.1790972222597220,0.08694444448194440,0.07755555558055550,0.08591666669166670
2021-12-20,1E-10,0.6666666666666670,0.0033333333333333,0.008,0.2076805555847220,0.0912500000333333,0.08072222224722220,0.07433333335833330
2021-12-21,1E-10,0.2766666666666670,0.01,1E-10,0.22681944446944400,0.09305555558888880,0.08319444446527780,0.06266666668750000
2021-12-22,0.39,1E-10,0.0133333333333333,0.024,0.22612500002916700,0.08972222225972220,0.08638888890138890,0.07083333335000000
2021-12-23,1E-10,0.0033333333333333,0.0916666666666666,0.3320000000000000,0.21404166670000000,0.08833333337916660,0.07333333334166660,0.08941666667916660
2021-12-24,0.83,1E-10,1E-10,0.0659999999999999,0.2142500000333330,0.08805555560555550,0.04493055556388890,0.12525000000833300
2021-12-25,0.37,0.0066666666666666,0.1233333333333330,0.15,0.22518750003333300,0.08805555560555550,0.030833333341666600,0.14566666667500000
2021-12-26,0.316,0.0999999999999999,0.0066666666666666,0.036,0.23050000003333300,0.06027777783194440,0.03208333334166660,0.15441666667500000
2021-12-27,0.24,0.0033333333333333,0.0566666666666666,0.1400000000000000,0.23091666669583300,0.020972222284722200,0.035069444452777700,0.16275000000416700
2021-12-28,1E-10,1E-10,0.02,0.064,0.2150833333625,0.009583333395833310,0.03708333334166660,0.1621666666708330
2021-12-29,0.015,1E-10,0.0033333333333333,0.39,0.20070833336250000,0.02041666672500000,0.03354166667500000,0.14733333334583300
2021-12-30,0.375,1E-10,0.0166666666666666,0.5240000000000000,0.1789722222472220,0.034444444498611100,0.032708333337500000,0.13416666668333300
2021-12-31,0.23,1E-10,0.03,0.024,0.14786111113611100,0.03750000005416670,0.03152777777777770,0.12900000001666700
2022-01-01,1E-10,1E-10,0.0233333333333333,0.198,0.1271944444736110,0.033055555618055500,0.029305555555555500,0.12483333335000000
2022-01-02,0.01,1E-10,0.0616666666666666,0.01,0.10402777781527800,0.02875000007083330,0.028750000000000000,0.12083333335000000
2022-01-03,1E-10,0.0033333333333333,0.01,1E-10,0.09402777781944440,0.028611111186111100,0.02680555555555550,0.11333333335
2022-01-04,0.045,0.26,0.01,1E-10,0.09798611115277780,0.03027777784861110,0.027222222222222200,0.09525000002083330
2022-01-05,0.2633333333333330,0.08,0.0616666666666666,0.082,0.08971230162896830,0.03222222228472220,0.03076388888888890,0.05716666669583330
2022-01-06,0.19,1E-10,0.0333333333333333,0.01,0.06989682543849210,0.032500000058333300,0.05506944444444440,0.03433333337083330
2022-01-07,1E-10,1E-10,0.0433333333333333,0.076,0.06481349210099210,0.032500000058333300,0.0790972222222222,0.02508333337916670
2022-01-08,1E-10,1E-10,0.0066666666666666,0.004,0.06877182543015870,0.03263888894305560,0.08402777777777780,0.016416666720833300
2022-01-09,1E-10,1E-10,0.0233333333333333,0.02,0.07023015876349210,0.03263888894305560,0.08937500000000000,0.016083333387500000
2022-01-10,0.11,0.04,0.01,1E-10,0.06835515876765870,0.02166666672916670,0.0953472222222222,0.019250000045833300
2022-01-11,0.0814285714285714,0.0066666666666666,0.095,1E-10,0.06384126988293650,0.007500000070833320,0.09687500000000000,0.030083333375000000
2022-01-12,0.048,1E-10,0.535,1E-10,0.055785714327381000,0.004305555626388880,0.0945833333333333,0.03741666671250000
2022-01-13,0.06,1E-10,0.095,1E-10,0.0681468254343254,0.0044444445111111,0.09194444444444440,0.034333333383333300
2022-01-14,0.045,0.0033333333333333,0.1083333333333330,1E-10,0.09019543653710320,0.005000000062499990,0.09027777778194440,0.03400000005000000
2022-01-15,1E-10,1E-10,0.0916666666666666,0.002,0.09457043652876990,0.009027777831944430,0.08944444445277770,0.035666666716666700
2022-01-16,1E-10,1E-10,0.0716666666666666,0.074,0.09009126986210320,0.021944444494444400,0.09062500000833330,0.035000000050000000
2022-01-17,0.2,1E-10,0.0366666666666666,0.2680000000000000,0.08815674605674600,0.04041666671666670,0.09423611111944440,0.03650000004583330
2022-01-18,0.06,0.0033333333333333,0.0033333333333333,1E-10,0.09213888891388890,0.05250000004583330,0.08513888889722220,0.03966666670416670
2022-01-19,0.4266666666666670,1E-10,0.01,0.012,0.09230555558055560,0.059305555593055500,0.07131944445277770,0.04341666669583330
2022-01-20,0.1025,0.0133333333333333,1E-10,0.06,0.08957638891388890,0.06930555558888890,0.0640972222305555,0.04550000002500000
2022-01-21,0.0025,0.0833333333333333,0.01,0.004,0.08801388891388890,0.07861111114027780,0.05618055556388880,0.046666666691666700
2022-01-22,1E-10,0.2666666666666670,0.0516666666666666,1E-10,0.09634722224305550,0.0862500000208333,0.05090277778611110,0.046333333358333300
2022-01-23,0.145,0.2233333333333330,0.1400000000000000,0.036,0.09634722224305560,0.09222222223472220,0.04763888890138880,0.04008333335833330
2022-01-24,0.08,0.0733333333333333,0.2716666666666670,0.04,0.08593055558055560,0.0940277777861111,0.046666666683333300,0.03533333335833330
2022-01-25,0.032,0.09,0.0266666666666666,0.05,0.06731944446944450,0.10381944444861100,0.04819444446111110,0.034833333362500000
2022-01-26,0.0075,0.1533333333333330,0.0033333333333333,1E-10,0.050687500025,0.12416666666666700,0.052291666679166600,0.03341666670000000
2022-01-27,1E-10,0.0733333333333333,0.0066666666666666,0.03,0.05047916669583330,0.1458333333333330,0.05527777778611110,0.04075000003333330
2022-01-28,0.2,0.11,0.03,0.038,0.050375000033333300,0.1506944444444440,0.053263888897222200,0.05516666669583330
2022-01-29,1E-10,0.0333333333333333,1E-10,0.154,0.044333333370833300,0.1355555555597220,0.04555555556805550,0.06583333335833330
2022-01-30,0.01,0.0133333333333333,0.0166666666666666,1E-10,0.03676388893055560,0.12319444445694400,0.02923611112777770,0.06866666669583330
2022-01-31,0.03,0.225,0.0333333333333333,1E-10,0.03640277781944440,0.12152777779444400,0.024097222238888900,0.06491666670416670
2022-02-01,0.1,0.2766666666666670,0.075,0.038,0.03850694448611110,0.12472222223888900,0.03423611112777780,0.06408333337083330
2022-02-02,1E-10,0.34,0.0066666666666666,0.202,0.039444444486111100,0.12361111112777800,0.03875000002083330,0.0646666667
2022-02-03,1E-10,0.1266666666666670,0.0066666666666666,0.148,0.03111111115694440,0.11611111113194400,0.03722222225138890,0.062416666704166700
2022-02-04,1E-10,1E-10,1E-10,0.144,0.029444444490277800,0.11027777780277800,0.03791666669583330,0.0544166667125
2022-02-05,0.0433333333333333,1E-10,0.02,1E-10,0.03569444449027780,0.10847222225138900,0.05076388891388890,0.051166666712500000
2022-02-06,0.06,0.1233333333333330,0.155,1E-10,0.03402777783194440,0.09854166670416660,0.06027777780694440,0.054333333375
2022-02-07,0.03,0.1966666666666670,0.1183333333333330,0.03,0.03152777783611110,0.08083333337500000,0.05798611114444440,0.054666666708333300
2022-02-08,1E-10,0.0033333333333333,1E-10,0.014,0.03597222227638890,0.058333333379166600,0.06826388892222220,0.04658333337916670
2022-02-09,1E-10,1E-10,1E-10,1E-10,0.04520833337916670,0.03888888894305550,0.07958333336666670,0.03250000005
2022-02-10,0.16,0.0033333333333333,0.0466666666666666,1E-10,0.04895833337083330,0.034722222276388900,0.08263888891805550,0.03200000005
